day,year,mo,da,collision_date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,CYCLISTS_KILLED,CYCLISTS_INJURED,MOTORISTS_KILLED,MOTORISTS_INJURED,PEDS_KILLED,PEDS_INJURED,PERSONS_KILLED,PERSONS_INJURED,NUM_COLLISIONS
2,2014,07,01,2014-07-01,68.6,65.1,1014.4,9.8,9.1,13.0,18.1,73.9,54.0,0.01,999.9,0,0,17,0,97,0,35,0,149,616
7,2012,07,15,2012-07-15,79.7,68.6,1018.3,9.1,2.8,13.0,999.9,87.1,70.0,0.0,999.9,0,0,6,0,129,0,15,0,150,494
2,2013,07,02,2013-07-02,67.7,65.5,1022.2,4.0,9.5,13.0,18.1,73.0,64.9,0.04,999.9,1,0,17,0,89,1,33,1,139,601
3,2016,07,06,2016-07-06,71.8,65.3,1009.9,8.6,6.5,13.0,999.9,81.0,64.0,1.5,999.9,1,0,14,0,125,0,21,0,160,680
2,2017,07,11,2017-07-11,68.8,68.4,1016.1,2.7,8.6,13.0,999.9,75.0,62.1,0.0,999.9,1,1,20,0,112,0,19,1,155,638
1,2019,07,29,2019-07-29,72.8,69.7,1015.9,8.9,9.3,13.0,999.9,80.1,59.0,0.0,999.9,0,1,21,1,150,0,29,2,200,649
3,2013,07,24,2013-07-24,74.9,71.6,1006.7,5.7,8.4,13.0,20.0,82.0,70.0,0.6,999.9,1,0,19,0,108,0,35,0,162,571
6,2015,07,18,2015-07-18,67.8,60.5,1017.0,10.0,9.7,13.0,999.9,73.9,55.0,0.0,999.9,0,0,18,0,101,1,20,1,139,561
6,2016,07,09,2016-07-09,61.7,58.6,1011.6,6.5,10.8,13.0,999.9,70.0,59.0,0.62,999.9,0,0,19,0,127,0,23,0,170,498
2,2016,07,12,2016-07-12,66.7,61.2,1019.1,10.0,7.3,13.0,999.9,78.1,55.0,0.0,999.9,0,0,17,0,107,1,22,1,150,662
4,2013,07,11,2013-07-11,71.8,69.7,1011.6,4.9,9.5,13.0,19.0,75.9,69.1,0.01,999.9,0,0,22,1,112,0,27,1,161,550
5,2017,07,21,2017-07-21,75.6,69.6,1010.4,5.7,7.8,13.0,999.9,84.9,69.1,0.0,999.9,1,0,18,1,154,1,22,2,198,733
3,2017,07,26,2017-07-26,63.6,58.0,1022.4,10.0,7.4,13.0,999.9,72.0,55.0,0.0,999.9,0,0,20,0,131,1,30,1,181,635
6,2012,07,14,2012-07-14,78.5,62.7,1021.6,10.0,3.5,13.0,19.0,82.0,68.0,0.0,999.9,1,0,7,0,137,2,31,2,175,536
1,2017,07,10,2017-07-10,68.3,66.1,1018.2,9.6,9.0,13.0,999.9,77.0,62.1,0.0,999.9,0,0,26,0,127,1,23,1,176,667
3,2012,07,18,2012-07-18,85.3,69.1,1008.9,7.2,3.7,13.0,20.0,100.0,73.0,0.0,999.9,1,1,16,0,75,0,25,1,116,559
5,2017,07,14,2017-07-14,63.7,61.5,1018.4,9.0,8.9,13.0,19.0,80.1,62.1,0.0,999.9,0,0,14,0,123,0,26,0,162,707
7,2014,07,13,2014-07-13,68.7,63.6,1020.0,9.8,9.7,14.0,999.9,73.0,57.9,0.01,999.9,0,0,13,0,111,1,23,1,147,439
7,2015,07,12,2015-07-12,71.5,64.6,1016.1,9.7,9.3,14.0,999.9,81.0,64.9,0.0,999.9,0,0,17,1,117,0,15,1,149,521
4,2013,07,18,2013-07-18,75.6,69.6,1016.6,8.1,6.8,14.0,999.9,88.0,68.0,0.0,999.9,0,0,15,0,127,1,27,1,169,636
1,2015,07,06,2015-07-06,69.2,64.4,1021.3,8.8,8.2,14.0,999.9,78.1,55.0,0.0,999.9,0,0,16,2,103,0,14,2,133,598
5,2012,07,27,2012-07-27,76.6,69.3,1007.0,9.1,4.4,14.0,999.9,87.1,70.0,0.6,999.9,0,0,14,0,121,0,30,0,165,638
4,2015,07,23,2015-07-23,71.9,60.8,1010.4,10.0,8.3,14.0,999.9,80.1,63.0,0.0,999.9,0,0,19,0,121,0,27,0,167,623
4,2014,07,24,2014-07-24,69.6,66.7,1009.5,6.4,8.5,14.0,28.0,75.9,64.4,0.04,999.9,1,0,25,2,95,0,28,2,148,539
7,2018,07,29,2018-07-29,72.9,69.1,1016.8,6.5,6.3,14.0,999.9,80.1,66.9,0.06,999.9,1,0,20,0,119,0,23,0,163,463
5,2016,07,15,2016-07-15,70.7,67.9,1011.3,5.2,9.6,14.0,21.0,75.0,66.0,0.0,999.9,1,0,22,0,184,0,29,0,236,798
7,2013,07,07,2013-07-07,74.4,69.8,1016.3,9.0,9.1,14.0,19.0,82.0,69.1,0.01,999.9,0,0,12,3,114,0,21,3,147,475
2,2019,07,02,2019-07-02,67.9,63.1,1009.0,10.0,9.1,14.0,999.9,75.0,62.1,0.0,999.9,0,0,23,1,132,0,29,1,184,591
2,2012,07,31,2012-07-31,73.4,64.3,1016.7,10.0,3.8,14.0,999.9,80.1,60.1,0.0,999.9,0,0,18,0,68,0,37,0,123,540
3,2014,07,23,2014-07-23,69.2,65.9,1015.0,9.9,9.9,14.0,20.0,73.9,60.1,0.01,999.9,0,0,14,1,93,0,23,1,130,591
1,2012,07,16,2012-07-16,79.0,67.9,1011.5,9.2,4.0,14.0,22.0,91.0,70.0,0.26,999.9,0,0,16,2,119,0,23,2,158,528
1,2013,07,01,2013-07-01,66.7,65.3,1017.0,4.1,10.4,14.0,20.0,72.0,64.0,0.04,999.9,0,0,15,0,133,0,34,0,182,633
3,2016,07,13,2016-07-13,67.2,63.3,1019.3,10.0,9.2,14.0,999.9,78.1,57.9,0.0,999.9,0,0,28,0,111,0,23,0,165,607
4,2015,07,30,2015-07-30,74.2,70.7,1012.2,6.2,9.7,14.0,999.9,86.0,69.1,0.0,999.9,0,0,15,0,117,0,27,0,159,717
3,2014,07,02,2014-07-02,69.0,66.0,1014.4,7.2,10.2,14.0,20.0,75.0,64.9,0.0,999.9,1,0,18,1,106,2,31,3,155,658
6,2019,07,13,2019-07-13,71.9,67.1,1010.7,8.1,7.5,14.0,999.9,80.1,66.0,0.28,999.9,1,0,20,0,126,0,21,0,167,558
7,2016,07,03,2016-07-03,67.2,58.0,1017.1,10.0,9.6,14.0,999.9,75.9,55.9,0.0,999.9,0,0,15,2,158,0,16,2,190,448
6,2015,07,11,2015-07-11,71.8,62.1,1015.9,10.0,8.4,14.0,999.9,81.0,60.1,0.0,999.9,0,0,22,0,119,0,11,0,152,597
1,2019,07,15,2019-07-15,73.1,63.0,1015.0,10.0,9.1,14.0,999.9,79.0,66.9,0.0,999.9,0,0,21,0,150,0,30,0,201,637
7,2013,07,14,2013-07-14,72.9,70.5,1025.1,4.5,5.3,14.0,999.9,79.0,66.0,0.01,999.9,1,0,10,0,118,0,18,0,146,471
2,2013,07,23,2013-07-23,72.1,70.0,1007.1,3.7,8.1,14.0,19.0,78.8,66.2,0.0,999.9,1,0,18,0,116,0,30,0,164,571
1,2017,07,03,2017-07-03,70.9,66.1,1013.9,8.2,9.5,14.0,999.9,82.0,64.9,0.0,999.9,1,0,13,1,103,0,23,1,139,617
1,2016,07,25,2016-07-25,71.5,68.8,1014.0,9.9,8.7,14.0,999.9,80.1,64.9,0.0,999.9,0,0,11,0,109,0,39,0,161,698
2,2013,07,16,2013-07-16,77.4,68.4,1019.6,8.3,7.3,14.0,999.9,87.1,69.1,0.0,999.9,0,0,15,0,122,0,22,0,159,582
6,2012,07,07,2012-07-07,84.9,65.9,1010.1,9.5,3.1,14.0,17.1,95.0,70.0,0.0,999.9,0,0,13,0,125,0,27,0,165,490
7,2019,07,14,2019-07-14,71.8,68.1,1011.9,7.9,9.6,14.0,999.9,79.0,66.0,0.0,999.9,1,0,18,0,191,1,19,1,228,497
2,2018,07,10,2018-07-10,67.2,64.7,1014.8,9.9,10.4,14.0,999.9,73.0,50.0,0.0,999.9,0,0,17,0,178,0,26,0,222,727
5,2016,07,29,2016-07-29,70.8,68.3,1011.1,6.0,5.8,14.0,999.9,78.1,66.9,0.0,999.9,1,0,25,0,150,0,24,0,199,774
7,2014,07,27,2014-07-27,68.6,65.2,1011.4,9.9,7.6,14.0,999.9,73.9,62.1,0.01,999.9,0,0,18,2,133,1,16,3,167,476
5,2019,07,19,2019-07-19,69.2,67.7,1011.4,4.7,8.1,15.0,999.9,77.0,64.9,99.99,999.9,1,0,16,0,125,1,20,1,161,666
2,2016,07,05,2016-07-05,67.1,65.3,1009.7,6.2,9.2,15.0,999.9,75.9,64.0,0.62,999.9,1,0,12,0,170,0,25,0,213,663
3,2015,07,01,2015-07-01,65.5,62.2,1011.8,6.5,10.4,15.0,28.9,72.0,61.0,0.0,999.9,1,0,25,3,127,1,26,4,178,683
1,2014,07,14,2014-07-14,69.7,67.0,1014.5,7.4,12.0,15.0,21.0,73.9,64.0,0.0,999.9,0,0,13,0,101,3,31,3,145,567
3,2013,07,03,2013-07-03,68.7,67.2,1024.1,2.5,9.5,15.0,999.9,72.0,64.4,0.03,999.9,1,0,14,0,120,0,34,0,168,635
3,2015,07,08,2015-07-08,70.6,67.8,1014.3,3.8,9.8,15.0,999.9,75.9,62.1,0.0,999.9,1,0,26,1,76,0,23,1,125,620
5,2013,07,12,2013-07-12,69.4,67.8,1015.9,3.1,6.7,15.0,49.9,72.0,66.0,0.06,999.9,1,0,14,0,123,0,30,0,167,599
4,2013,07,04,2013-07-04,69.8,68.0,1023.5,1.8,11.9,15.0,21.0,75.0,68.0,0.02,999.9,1,0,14,0,131,0,18,0,164,438
2,2016,07,19,2016-07-19,73.8,65.7,1015.8,8.3,10.1,15.0,25.1,81.0,66.9,0.0,999.9,0,0,27,0,124,0,28,0,179,699
3,2019,07,24,2019-07-24,66.1,62.0,1012.9,9.9,9.1,15.0,22.0,71.6,62.6,0.0,999.9,0,0,27,0,121,0,28,0,176,626
7,2015,07,26,2015-07-26,65.8,61.6,1017.5,8.8,8.5,15.0,999.9,77.0,60.1,0.0,999.9,1,0,16,1,159,0,16,1,191,551
4,2012,07,05,2012-07-05,86.7,64.3,1007.4,9.4,3.8,15.0,999.9,93.9,70.0,99.99,999.9,0,0,14,0,96,1,28,1,138,591
2,2012,07,24,2012-07-24,80.3,67.3,1005.4,8.1,6.0,15.0,18.1,90.0,70.0,0.15,999.9,0,0,12,0,76,0,23,0,111,574
2,2014,07,08,2014-07-08,69.5,66.2,1010.5,6.2,11.8,15.0,20.0,73.9,64.9,0.01,999.9,1,0,19,0,93,0,28,0,140,594
6,2018,07,21,2018-07-21,59.8,9999.9,1021.0,6.8,6.7,15.0,17.1,73.0,52.0,0.0,999.9,1,0,26,1,162,0,29,1,217,622
7,2015,07,05,2015-07-05,65.8,59.5,1017.5,9.3,8.2,15.0,999.9,73.9,55.0,0.0,999.9,0,0,16,0,93,0,18,0,127,467
7,2019,07,28,2019-07-28,66.9,62.9,1020.3,9.6,7.3,15.0,999.9,75.9,55.9,0.0,999.9,0,0,20,0,179,1,12,1,211,527
3,2018,07,25,2018-07-25,69.8,68.7,1020.0,5.0,11.0,15.0,999.9,75.9,66.0,0.0,999.9,1,0,8,0,128,0,30,0,166,657
1,2016,07,04,2016-07-04,68.4,62.6,1017.2,9.9,11.7,15.0,999.9,75.9,55.9,0.0,999.9,0,0,16,0,143,0,29,0,193,488
7,2017,07,02,2017-07-02,68.7,67.4,1013.7,4.2,11.4,15.0,20.0,73.9,64.4,0.03,999.9,1,0,17,1,142,1,25,2,184,537
1,2012,07,02,2012-07-02,80.3,54.1,1011.6,10.0,3.8,15.0,999.9,88.0,66.9,0.0,999.9,0,0,27,1,118,0,30,1,175,564
4,2012,07,19,2012-07-19,73.3,67.2,1013.2,7.5,3.4,15.0,18.1,75.9,68.0,1.76,999.9,0,0,10,0,101,0,34,0,145,522
6,2013,07,27,2013-07-27,69.1,66.1,1018.0,9.6,8.8,15.0,18.1,73.9,64.9,0.26,999.9,0,0,8,1,123,2,26,3,157,516
2,2014,07,29,2014-07-29,68.9,62.8,1007.7,9.6,10.5,15.9,999.9,73.9,64.9,0.12,999.9,0,0,20,0,86,1,18,1,124,526
4,2015,07,09,2015-07-09,69.1,61.2,1014.2,8.5,9.8,15.9,22.0,75.9,66.0,0.0,999.9,0,0,22,0,98,1,30,1,150,567
7,2020,07,12,2020-07-12,71.8,67.5,1006.4,7.0,11.6,15.9,21.0,77.0,66.9,0.0,999.9,1,0,24,0,105,0,18,0,147,291
6,2018,07,28,2018-07-28,69.7,69.7,1016.5,1.4,6.7,15.9,999.9,75.9,66.9,0.41,999.9,1,0,19,0,139,0,14,0,172,637
2,2016,07,26,2016-07-26,75.3,69.3,1009.6,9.0,12.1,15.9,22.9,82.0,68.0,0.0,999.9,0,0,17,0,122,0,23,0,164,688
6,2013,07,20,2013-07-20,74.5,71.7,1008.8,3.3,11.8,15.9,20.0,80.1,71.1,0.0,999.9,0,0,11,1,144,0,32,1,187,551
3,2021,07,28,2021-07-28,72.1,64.8,1014.3,9.8,7.9,15.9,21.0,88.0,66.9,99.99,999.9,1,0,19,1,92,0,17,1,137,300
2,2015,07,14,2015-07-14,67.4,63.0,1008.6,9.8,9.2,15.9,20.0,79.0,62.1,0.0,999.9,0,0,16,0,91,0,32,0,139,657
2,2014,07,15,2014-07-15,71.4,69.1,1011.6,5.8,13.1,15.9,22.0,75.2,68.0,0.0,999.9,1,0,16,0,98,0,24,0,138,587
3,2015,07,22,2015-07-22,73.7,65.0,1003.6,7.8,9.2,15.9,21.0,82.0,68.0,0.0,999.9,1,0,21,1,108,0,20,1,149,618
1,2019,07,01,2019-07-01,66.9,59.9,1010.0,10.0,10.4,15.9,22.0,77.0,62.1,0.21,999.9,0,1,26,0,180,0,24,1,230,693
7,2017,07,23,2017-07-23,68.4,63.5,1009.3,8.7,6.0,15.9,999.9,82.0,64.0,0.0,999.9,0,0,18,0,129,1,15,1,162,554
5,2015,07,10,2015-07-10,65.2,60.1,1011.8,8.7,7.9,15.9,20.0,75.0,60.1,0.0,999.9,0,0,20,0,144,0,24,0,188,709
5,2013,07,19,2013-07-19,73.9,71.4,1013.4,2.8,9.6,15.9,22.0,80.1,69.1,0.0,999.9,1,0,14,0,120,0,33,0,167,697
1,2014,07,07,2014-07-07,68.6,62.8,1012.8,9.4,13.9,15.9,22.0,73.9,63.0,0.04,999.9,0,0,14,0,135,0,20,0,169,614
5,2019,07,12,2019-07-12,70.8,68.3,1008.1,7.9,10.9,15.9,21.0,80.1,64.0,0.18,999.9,0,0,29,0,169,0,39,0,237,747
1,2016,07,18,2016-07-18,71.1,69.0,1018.1,4.1,10.1,15.9,24.1,75.9,66.0,0.0,999.9,1,0,17,0,154,0,23,0,197,725
4,2021,07,29,2021-07-29,67.2,58.0,1016.4,10.0,7.6,15.9,22.0,77.0,57.0,0.0,999.9,0,0,12,1,120,1,14,2,155,317
3,2014,07,16,2014-07-16,70.4,68.5,1010.6,6.0,13.7,15.9,22.9,75.0,68.0,0.0,999.9,0,0,26,0,90,0,21,0,137,551
1,2020,07,27,2020-07-27,77.0,69.7,1009.2,7.6,12.3,15.9,20.0,84.9,71.1,0.0,999.9,1,0,28,0,102,0,20,0,150,320
6,2013,07,06,2013-07-06,73.0,69.2,1018.5,8.1,13.1,15.9,22.9,79.0,68.0,0.01,999.9,0,0,12,0,128,1,22,1,162,516
1,2021,07,12,2021-07-12,70.5,67.6,1020.8,6.5,7.9,15.9,999.9,80.1,64.0,0.0,999.9,1,0,17,0,89,0,20,0,130,303
1,2014,07,21,2014-07-21,65.9,63.3,1020.4,6.0,12.8,15.9,21.0,70.0,62.6,0.4,999.9,0,0,12,0,84,0,34,0,130,557
5,2013,07,05,2013-07-05,71.6,68.2,1021.6,6.8,12.4,17.1,22.0,77.0,68.0,0.03,999.9,1,0,13,0,163,1,27,1,203,576
6,2020,07,11,2020-07-11,70.3,68.1,1009.8,3.4,11.2,17.1,22.0,75.9,66.0,0.0,999.9,1,0,17,3,112,1,20,4,149,274
1,2014,07,28,2014-07-28,69.4,66.9,1003.0,4.8,10.0,17.1,26.0,73.9,64.9,0.01,999.9,1,1,21,0,99,0,31,1,151,595
3,2018,07,11,2018-07-11,68.3,65.1,1012.8,9.3,8.9,17.1,999.9,73.9,63.0,0.0,999.9,0,0,15,0,124,1,22,1,161,627
2,2021,07,06,2021-07-06,71.6,66.5,1015.7,9.3,13.3,17.1,25.1,75.9,57.0,0.0,999.9,0,0,14,0,112,0,17,0,152,322
1,2013,07,08,2013-07-08,72.6,68.9,1015.5,6.7,10.7,17.1,24.1,78.1,68.0,0.0,999.9,1,0,13,0,81,0,33,0,127,617
6,2017,07,01,2017-07-01,67.7,66.3,1016.8,5.9,13.0,17.1,22.0,73.0,63.0,0.0,999.9,0,0,12,0,190,1,28,1,233,595
5,2016,07,01,2016-07-01,66.9,63.6,1017.1,7.8,8.7,17.1,999.9,77.0,61.0,0.0,999.9,1,0,22,0,161,3,24,3,207,752
5,2015,07,03,2015-07-03,68.3,58.3,1013.2,7.6,5.8,17.1,999.9,77.0,61.0,0.0,999.9,1,0,20,0,101,0,24,0,145,549
7,2017,07,09,2017-07-09,69.6,64.1,1012.4,9.3,10.1,17.1,22.0,77.0,64.0,0.0,999.9,0,0,30,0,107,0,19,0,156,512
3,2019,07,17,2019-07-17,70.9,69.4,1015.0,5.7,9.3,17.1,25.1,79.0,60.1,0.0,999.9,1,0,12,0,150,0,21,0,183,630
7,2020,07,26,2020-07-26,75.1,71.3,1015.3,8.0,12.3,17.1,22.9,82.0,60.1,0.0,999.9,0,0,23,1,109,0,12,1,144,313
2,2018,07,17,2018-07-17,70.5,69.0,1012.9,4.6,10.7,17.1,22.0,75.9,66.0,0.0,999.9,1,0,14,0,150,0,29,0,192,680
1,2018,07,23,2018-07-23,69.9,68.1,1024.3,7.3,12.6,17.1,22.0,73.9,63.0,0.04,999.9,0,1,12,0,125,0,25,1,161,614
6,2021,07,31,2021-07-31,70.0,52.1,1012.8,10.0,11.5,18.1,22.0,81.0,64.0,0.0,999.9,0,0,16,1,146,0,16,1,186,351
2,2019,07,23,2019-07-23,70.4,67.8,1008.4,7.8,10.6,18.1,24.1,77.0,64.4,0.0,999.9,1,2,14,0,115,0,11,2,140,553
7,2014,07,06,2014-07-06,68.2,59.1,1016.4,10.0,14.1,18.1,26.0,77.0,62.1,0.11,999.9,0,1,12,0,120,0,16,1,148,451
3,2021,07,07,2021-07-07,73.7,68.3,1013.3,8.3,11.5,18.1,24.1,82.0,68.0,0.0,999.9,1,0,16,0,94,1,12,1,129,322
5,2021,07,02,2021-07-02,70.3,66.7,1008.3,6.8,10,18.1,999.9,79.0,64.0,0.5,999.9,1,0,19,0,138,0,28,0,188,331
4,2016,07,14,2016-07-14,69.1,65.9,1016.0,9.3,10.9,18.1,22.0,75.0,64.0,0.0,999.9,0,0,20,0,141,0,26,0,188,741
4,2014,07,10,2014-07-10,69.4,66.1,1017.9,5.4,6.1,18.1,25.1,78.1,64.4,0.01,999.9,1,0,16,0,92,1,28,1,136,584
5,2016,07,22,2016-07-22,72.4,68.4,1014.3,9.0,13.5,18.1,24.1,80.1,61.0,0.0,999.9,0,0,20,0,137,0,23,0,180,769
3,2018,07,18,2018-07-18,71.2,66.7,1010.1,7.9,9.0,18.1,22.9,77.0,66.9,0.0,999.9,0,0,22,0,130,0,30,0,182,688
5,2020,07,03,2020-07-03,69.5,66.2,1008.6,7.0,9.8,18.1,22.9,77.0,64.0,0.0,999.9,1,0,19,0,85,0,18,0,122,302
2,2017,07,25,2017-07-25,62.8,59.4,1015.6,9.5,13.8,18.1,24.1,70.0,57.9,0.25,999.9,0,0,18,0,126,0,27,0,171,595
7,2018,07,22,2018-07-22,66.5,66.2,1019.1,3.2,12.8,18.1,20.0,72.0,52.0,0.0,999.9,1,0,12,0,122,0,17,0,151,540
1,2017,07,24,2017-07-24,63.0,58.0,1011.8,7.5,10.9,18.1,25.1,75.0,57.9,0.0,999.9,0,0,12,0,132,0,25,0,168,620
6,2017,07,08,2017-07-08,67.3,66.8,1007.0,5.4,8.9,18.1,22.9,73.0,64.0,0.5,999.9,1,0,20,0,115,1,23,1,158,585
5,2018,07,06,2018-07-06,70.6,69.3,1017.8,4.8,11.5,18.1,24.1,77.0,66.9,0.0,999.9,1,0,21,0,129,1,25,1,175,654
5,2017,07,07,2017-07-07,66.0,66.0,1012.4,5.2,8.7,19.0,27.0,69.8,64.0,0.0,999.9,1,0,16,1,156,1,29,2,201,674
4,2018,07,26,2018-07-26,69.8,69.4,1014.3,4.7,13.9,19.0,24.1,75.9,66.0,0.0,999.9,0,0,19,0,120,0,21,0,160,606
4,2017,07,13,2017-07-13,70.8,69.6,1015.5,4.4,8.2,19.0,999.9,80.1,64.0,0.0,999.9,1,0,24,0,136,1,22,1,182,759
6,2017,07,29,2017-07-29,65.1,65.0,1009.1,6.9,11.1,19.0,27.0,77.0,63.0,0.12,999.9,0,0,15,0,110,1,22,1,147,512
3,2012,07,25,2012-07-25,76.5,53.5,1009.7,10.0,4.2,19.0,999.9,84.9,66.9,0.0,999.9,0,0,18,0,123,0,31,0,172,612
4,2013,07,25,2013-07-25,67.7,62.8,1014.3,9.7,13.8,19.0,27.0,75.0,64.0,0.4,999.9,0,0,7,0,111,0,29,0,147,507
3,2014,07,09,2014-07-09,69.4,66.7,1012.5,5.1,12.3,19.0,27.0,73.9,66.0,0.02,999.9,1,0,14,2,72,0,26,2,112,569
6,2018,07,07,2018-07-07,67.3,52.8,1023.6,9.9,12.8,21.0,28.9,75.9,60.1,0.01,999.9,0,0,19,0,118,0,25,0,162,526
7,2017,07,30,2017-07-30,67.1,57.7,1012.6,9.6,15.0,21.0,26.0,73.9,62.1,0.14,999.9,0,0,21,0,151,1,27,1,199,606
7,2016,07,24,2016-07-24,73.2,63.2,1012.8,10.0,8.7,21.0,25.1,82.0,64.9,0.0,999.9,0,0,14,0,142,0,20,0,177,566
6,2016,07,23,2016-07-23,74.3,68.6,1008.6,7.3,12.0,21.0,29.9,82.0,68.0,1.03,999.9,0,0,21,0,167,1,23,1,212,650
5,2016,07,08,2016-07-08,65.7,64.2,1009.2,3.2,10.0,21.0,27.0,70.0,60.8,0.32,999.9,1,0,19,0,99,1,30,1,151,612
4,2015,07,16,2015-07-16,67.3,57.3,1013.9,9.2,16.6,22.0,28.0,82.0,60.1,0.0,999.9,0,0,26,0,112,0,31,0,169,686
5,2013,07,26,2013-07-26,66.1,64.4,1012.2,6.0,15.0,22.0,28.9,69.8,64.0,2.43,999.9,0,0,16,2,141,0,25,2,182,617
7,2019,07,07,2019-07-07,69.0,62.9,1012.1,7.1,11.2,22.0,25.1,73.9,62.1,0.01,999.9,1,0,14,0,127,1,14,1,155,441
6,2016,07,02,2016-07-02,69.4,62.8,1011.9,7.2,11.8,22.0,33.0,75.9,61.0,0.76,999.9,1,1,22,0,113,1,19,2,155,570
5,2014,07,04,2014-07-04,69.9,68.2,1012.5,3.9,9.8,27.0,36.9,75.9,64.4,0.0,999.9,1,0,8,1,90,0,20,1,118,360
6,2014,07,05,2014-07-05,67.0,55.8,1012.9,8.4,21.2,42.9,52.1,77.0,62.1,1.88,999.9,0,0,21,0,165,1,33,1,219,505
1,2021,08,16,2021-08-16,70.2,60.2,1022.8,10.0,3.2,8,999.9,82.0,59.0,0.0,999.9,0,0,14,0,106,0,17,0,142,298
2,2021,08,03,2021-08-03,69.3,65.1,1019.1,7.6,4,8,999.9,79.0,59.0,0.0,999.9,1,0,18,0,106,1,17,1,148,308
7,2020,08,09,2020-08-09,71.5,66.9,1019.9,9.3,7,12,999.9,78.1,64.9,0.0,999.9,0,0,20,1,122,0,13,1,155,283
6,2020,08,22,2020-08-22,72.3,67.6,1013.3,9.7,8.3,12,999.9,81.0,61.0,0.0,999.9,0,0,23,1,127,0,13,1,163,328
1,2021,08,23,2021-08-23,75.6,72.8,1011.9,6.2,7.6,12,999.9,81.0,71.6,0.0,999.9,1,0,7,0,115,0,20,0,146,289
6,2021,08,14,2021-08-14,78.1,73.2,1016.4,5.4,8.6,12,999.9,87.1,73.0,0.0,999.9,1,0,19,0,101,0,11,1,140,297
5,2020,08,07,2020-08-07,69.0,65.6,1020.6,6.5,5.2,12,17.1,84.9,63.0,0.0,999.9,1,1,16,0,120,0,17,1,153,337
2,2020,08,11,2020-08-11,75.4,71.9,1016.1,7.8,9.1,12,999.9,81.0,70.0,0.0,999.9,0,0,28,1,87,0,16,1,131,317
5,2021,08,13,2021-08-13,76.7,72.8,1016.2,6.1,8.8,12,999.9,84.0,73.0,0.0,999.9,1,0,27,1,124,0,15,1,178,353
5,2020,08,28,2020-08-28,70.6,65.3,1008.2,9.9,6.9,12,999.9,78.1,63.0,0.05,999.9,0,0,34,0,96,0,24,0,154,306
3,2020,08,12,2020-08-12,75.3,72.7,1016.6,5.9,9.1,13,999.9,81.0,71.1,0.0,999.9,1,0,30,0,100,0,18,0,148,292
1,2021,08,30,2021-08-30,75.2,70.6,1015.2,9.4,7.7,13,999.9,82.0,64.0,0.0,999.9,1,0,20,0,87,0,21,0,136,315
4,2020,08,13,2020-08-13,77.0,72.0,1018.3,4.1,6.8,13,999.9,86.0,71.1,0.0,999.9,1,0,25,0,104,0,15,0,144,274
1,2020,08,31,2020-08-31,67.0,52.0,1017.3,10.0,7.4,14,18.1,75.9,60.1,0.0,999.9,0,0,25,0,94,0,23,0,142,294
3,2021,08,11,2021-08-11,75.3,72.8,1018.0,6.1,10.7,14,999.9,79.0,72.0,0.0,999.9,1,0,16,0,87,0,19,0,125,314
3,2021,08,04,2021-08-04,68.4,63.7,1020.6,9.2,5.3,14,999.9,75.9,59.0,99.99,999.9,1,0,8,0,115,0,14,0,143,289
7,2021,08,15,2021-08-15,77.0,62.7,1020.0,9.7,10.3,14,999.9,87.1,66.9,0.0,999.9,0,0,15,1,131,0,11,1,162,310
5,2021,08,06,2021-08-06,72.0,68.4,1021.4,7.4,10.1,14,999.9,77.0,66.9,0.0,999.9,1,0,17,0,149,0,24,0,201,353
6,2021,08,07,2021-08-07,73.0,68.9,1018.8,7.7,8.5,14,999.9,78.1,66.9,0.0,999.9,1,0,20,0,115,1,19,1,163,328
5,2020,08,14,2020-08-14,74.6,64.8,1016.8,9.7,6.1,15,999.9,86.0,69.1,0.0,999.9,0,0,25,1,115,0,16,1,156,344
5,2020,08,21,2020-08-21,69.1,63.5,1015.1,10.0,8.7,15,999.9,77.0,61.0,0.0,999.9,0,0,33,0,104,0,24,0,161,348
2,2021,08,10,2021-08-10,73.1,69.8,1021.4,7.0,6.3,15,20.0,79.0,68.0,99.99,999.9,1,0,24,1,137,0,25,1,196,326
7,2020,08,02,2020-08-02,71.9,66.9,1016.4,8.9,8.4,15,999.9,82.9,62.1,0.0,999.9,1,0,21,2,97,1,10,3,128,285
1,2020,08,03,2020-08-03,76.1,72.5,1015.8,5.1,12.3,15,19.0,82.0,64.9,0.0,999.9,1,0,24,1,133,1,16,2,173,353
1,2020,08,10,2020-08-10,74.3,70.7,1017.3,9.8,9.6,15,999.9,80.1,64.9,0.0,999.9,0,0,24,0,112,0,12,0,148,320
7,2020,08,16,2020-08-16,66.6,63.7,1015.6,7.6,12.5,19,27.0,75.9,64.0,0.01,999.9,1,0,12,1,104,0,10,1,126,279
6,2021,08,28,2021-08-28,71.5,61.0,1024.2,10.0,11,19,22.9,73.9,64.0,0.0,999.9,0,0,14,0,123,1,18,1,165,300
3,2020,08,26,2020-08-26,70.2,52.8,1009.4,10.0,14.2,20,28.0,81.0,64.9,0.0,999.9,0,0,25,0,103,0,11,0,139,310
7,2020,08,30,2020-08-30,72.0,61.6,1002.8,9.0,13.1,21,29.9,75.9,66.9,0.33,999.9,0,0,24,1,123,0,22,1,169,303
